Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
MyDialogueDatabase,,,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer,Name zh-TW
Number,Special,Special,Special,Special,Text,Files,Text,Boolean,Localization
5,Assets/MyGame/Assets/Charactor/wild goat.png,[],,[],Wild Goat,[],,False,Wild Goat
3,Assets/MyGame/Assets/Charactor/img-npc-boar.png,[Assets/MyGame/Assets/Charactor/img-npc-boar-smile.png],,[],Black Boar,[],,False,Black Boar
4,Assets/MyGame/Assets/Charactor/img-sheep.png,[Assets/MyGame/Assets/Charactor/img-npc-sheep.png],,[],Sheep Baby,[],,True,Sheep Baby
6,Assets/MyGame/Assets/Charactor/mineboar.png,[],,[],Miner Boar,[],,False,Miner Boar
1,Assets/MyGame/Assets/Charactor/雞1.png,[],,[],Chicken,[],,False,Chicken
2,Assets/MyGame/Assets/Charactor/img-npc-goat.png,[Assets/MyGame/Assets/Charactor/img-npc-goat-smile.png],Assets/MyGame/Assets/Charactor/img-npc-goat.png,[Assets/MyGame/Assets/Charactor/img-npc-goat-smile.png],Alpaca,[],,False,Alpaca
Items
ID
Number
Locations
ID
Number
Variables
ID,Name,Initial Value,Description,InitialValueType
Number,Text,Text,Text,Text
1,Alert,,,Text
2,SpeakContent,,,Text
Conversations
ID,Title,Description,Actor,Conversant,Title zh-TW,Title ja-JP,Title es-ES,Title zh-CN,Title ko-KR,Overrides
Number,Text,Text,Actor,Actor,Localization,Localization,Localization,Localization,Localization,JSON
1,test,,2,4,test,,,,,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
2,Level1 Alpaca,,2,4,Level2 Alpaca,,,,,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
4,Level2 Wild Goat,,1,2,Level2 Wild Goat,,,,,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
5,Level2 Black Boar,,3,4,Level3 Miner Boar,,,,,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
7,Level2 Alpaca,,2,4,Level3 Alpaca,,,,,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
8,Ai_test,,2,4,,,,,,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
9,ai_test,,2,4,,,,,,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
13,Level3 Alpaca,,2,4,,,,,,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
14,Ai_test 1,,2,4,,,,,,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
15,Level3 Black Boar,,3,4,Level3 Miner Boar,,,,,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
DialogueEntries
entrytag,ConvID,ID,Actor,Conversant,Title,MenuText,DialogueText,IsGroup,FalseConditionAction,ConditionPriority,Conditions,Script,Sequence,Description,ja-JP,ko-KR,es-ES,zh-CN,zh-TW,Response Menu Sequence,canvasRect
Alpaca_5_27,5,27,2,4,,,你可以回答,False,Block,Normal,,,,,,,,,,,1250.172;643.1033
Alpaca_5_28,5,28,2,4,,,I'm good thank you,False,Block,Normal,,,,,,,,,,,1246.724;722.4135
Alpaca_5_29,5,29,2,4,,,現在讓我們在試一次吧,False,Block,Normal,,,,,,,,,,,1263.965;791.3792
Sheep_Baby_7_0,7,0,4,4,START,,,False,Block,Normal,,,None(),,,,,,,,284.1789;6.567177
Alpaca_7_1,7,1,2,4,,,現在讓我們來跟大家做朋友吧!,False,Block,Normal,,,,,,,,现在让我们来跟大家做朋友吧！,現在讓我們來跟大家做朋友吧!,,289.7018;84.91548
Alpaca_7_2,7,2,2,4,,,如果你能夠成功跟他們當成朋友，說不定他們還會送給你一些禮物呢!,False,Block,Normal,,,,,,,,如果你能够成功跟他们当成朋友，说不定他们还会送给你一些礼物呢！,如果你能夠成功跟他們當成朋友，說不定他們還會送給你一些禮物呢！,,297.1744;149.9094
Alpaca_7_3,7,3,2,4,,,讓我來教你幾句常用的打招呼的話,False,Block,Normal,,,,,,,,让我来教你几句常用的打招呼的话。,讓我來教你幾句常用的打招呼的話。,,289.8984;214.4081
Alpaca_7_4,7,4,2,4,,,當別人跟你說 hi，你可以回他 hello,False,Block,Normal,,,"SetPortrait(Alpaca, pic=1);\nSetActive(My Backtrack Button, true);",,,,,当别人跟你说 hi，你可以回他 hello。,當別人跟你說 hi，你可以回他 hello。,,285.4847;284.0563
Alpaca_7_5,7,5,2,4,,,讓我們來試試看,False,Block,Normal,,,,,,,,让我们来试试看,讓我們來試試看。,,287.48;359.5522
Alpaca_7_6,7,6,2,4,,,,False,Block,Normal,,,"Rec(""hello"", SpeakContent , heaven heart hello [unk]);\nSetActive(My Backtrack Button, false);\nSetContinueMode(false);",,,,,,,,297.8915;488.2602
Alpaca_7_7,7,7,2,4,,,,False,Block,Normal,,,SetContinueMode(true);\nContinue(),,,,,,,,299.9602;551.7629
Alpaca_7_8,7,8,2,4,,,你講得很好!,False,Block,Normal,"(Variable[""SpeakContent""] == ""hello"") ",,"SetPortrait(Alpaca, pic=2);",,,,,你讲得很好！,你講得很好!,,150.6835;639.349
Alpaca_7_9,7,9,2,4,,,你似乎說得不太對，讓我們再學一次,False,Block,Normal,"(Variable[""SpeakContent""] ~= ""hello"") and (Variable[""SpeakContent""] ~= ""$help"" )",,,,,,,"""你似乎说得不太对，让我们再学一次"" (Simplified Chinese)",你似乎說得不太對，讓我們再學一次。,,475.3524;642.8428
Alpaca_7_10,7,10,2,4,,,當別人說 How are you? ,False,Block,Normal,,,"SetActive(My Backtrack Button, true);\n{{default}};\nSetPortrait(Alpaca, pic=1);",,,,,当别人说 How are you? 或是 How’s it going?,當別人說 How are you?,,323.4235;714.2056
Alpaca_7_11,7,11,2,4,,,"你可以回說  I'm good, thank you",False,Block,Normal,,,,,,,,"你可以回说 ""I'm good, thank you"" 或是 ""I'm fine, thank you""。","你可以回說  I'm good, thank you",,330.5347;788.7112
Alpaca_7_12,7,12,2,4,,,讓我們練習一下,False,Block,Normal,,,,,,,,让我们练习一下。,讓我們練習一下。,,328.3474;908.5058
Alpaca_7_13,7,13,2,4,,,,False,Block,Normal,,,"Rec(""I'm good thank you"", SpeakContent , I'm good thank you [unk]);\nSetActive(My Backtrack Button, false);\nSetContinueMode(false);",,,,,,,,329.2058;1041.117
Alpaca_7_14,7,14,2,4,,,,False,Block,Normal,,,SetContinueMode(true);\nContinue(),,,,,,,,327.9539;1110.372
Alpaca_7_15,7,15,2,4,,,"接下來練習 I'm fine, thank you",False,Block,Normal,,,,,,,,"接下来练习 I'm fine, thank you。","接下來練習 I'm fine, thank you",,365.5955;1402.961
Alpaca_7_16,7,16,2,4,,,你似乎說得不太對，讓我們再學一次,False,Block,Normal,"(Variable[""SpeakContent""] ~= ""imgoodthankyou"") and (Variable[""SpeakContent""] ~= ""$help"" )",,"SetActive(My Backtrack Button, false);",,,,,"""你似乎说得不太对，让我们再学一次"" (Simplified Chinese)",你似乎說得不太對，讓我們再學一次。,,510.5017;1223.783
Alpaca_7_17,7,17,2,4,,,,False,Block,Normal,,,"Rec(""I'm fine thank you"", SpeakContent , I'm fine thank you [unk]);\nSetActive(My Backtrack Button, false);\nSetContinueMode(false);",,,,,,,,374.0211;1548.569
Alpaca_7_18,7,18,2,4,,,,False,Block,Normal,,,SetContinueMode(true);\nContinue(),,,,,,,,368.7501;1625.719
Alpaca_7_19,7,19,2,4,,,你講得很好，接下來去交些朋友吧~,False,Block,Normal,"Variable[""SpeakContent""] == ""nicetomeetyoutoo""",,"SetActive(My Backtrack Button, false);\nSetPortrait(Alpaca, pic=2);",,,,,你讲得很好，接下来去交些朋友吧~ ,你講得很好，接下來去交些朋友吧~ ,,251.1594;2411.576
Alpaca_7_20,7,20,2,4,,,你似乎說得不太對，讓我們再學一次,False,Block,Normal,"(Variable[""SpeakContent""] ~= ""imfinethankyou"")  and (Variable[""SpeakContent""] ~= ""$help"" )",,"SetActive(My Backtrack Button, false);",,,,,你似乎说得不太对，让我们再学一次。,你似乎說得不太對，讓我們再學一次。,,508.3871;1711.028
Sheep_Baby_7_21,7,21,4,2,,,好的，謝謝你的教學,False,Block,Normal,,,"SetActive(My Backtrack Button, true);\n{{default}};\nSetPortrait(Alpaca, pic=1);",,,,,好的，谢谢你的教学。,好的，謝謝你的教學。,,255.4787;2504.982
Alpaca_7_22,7,22,2,4,,,How are you?,False,Block,Normal,,,,,,,,你好吗？,How are you?,,332.6102;972.0137
Alpaca_7_23,7,23,2,4,,,hi,False,Block,Normal,,,,,,,,嗨,嗨,,296.5622;423.1259
Alpaca_7_24,7,24,2,4,,,"I'm good, thank you 是我很好謝謝你的意思",False,Block,Normal,,,,,,,,,我很好，謝謝。,,332.6101;848.7261
Alpaca_7_26,7,26,2,4,,,還有一種很常見的問候，通常使用於初次見面,False,Block,Normal,"Variable[""SpeakContent""] == ""imfinethankyou""",,"SetActive(My Backtrack Button, false);",,,,,还有一种很常见的问候，通常使用于初次见面。,還有一種很常見的問候，通常使用於初次見面,,245.9533;1715.95
Alpaca_7_28,7,28,2,4,,,nice to meet you 意思是初次見面，很高興認識你,False,Block,Normal,,,"SetActive(My Backtrack Button, true);\n{{default}}\nSetPortrait(Alpaca, pic=1);",,,,,很高兴认识你的意思是初次见面。,nice to meet you 意思是初次見面，很高興認識你,,353.6676;1817.608
Alpaca_7_29,7,29,2,4,,,這時候你可以說 nice to meet you too,False,Block,Normal,,,,,,,,这时候你可以说“很高兴认识你”。,這時候你可以說 nice to meet you too,,363.8567;1898.861
Alpaca_7_30,7,30,2,4,,,意思是我也很高興認識你,False,Block,Normal,,,,,,,,"""意思是我也很高兴认识你""",意思是我也很高興認識你,,368.3152;1974.98
Alpaca_7_31,7,31,2,4,,,接著讓我們來練習看看吧,False,Block,Normal,,,,,,,,接着让我们来练习看看吧。,接著讓我們來練習看看吧,,369.2748;2055.628
Alpaca_7_32,7,32,2,4,,,,False,Block,Normal,,,"Rec(""nice to meet you too"", SpeakContent , nice to meet you too [unk]);\nSetActive(My Backtrack Button, false);\nSetContinueMode(false);",,,,,,,,387.834;2242.854
Alpaca_7_33,7,33,2,4,,,,False,Block,Normal,,,SetContinueMode(true);\nContinue(),,,,,,,,389.6666;2320.426
Alpaca_7_34,7,34,2,4,,,你似乎說得不太對，讓我們再學一次,False,Block,Normal,"(Variable[""SpeakContent""] ~= ""nicetomeetyoutoo"" ) and (Variable[""SpeakContent""] ~= ""$help"" )",,"SetActive(My Backtrack Button, false);",,,,,"""你似乎说得不太对，让我们再学一次"" (Simplified Chinese)",你似乎說得不太對，讓我們再學一次,,583.4303;2419.022
Alpaca_7_35,7,35,2,4,,,nice to meet you,False,Block,Normal,,,,,,,,很高兴见到你。,nice to meet you,,376.6029;2153.771
Alpaca_7_36,7,36,2,4,,,你講得很好!,False,Block,Normal,"Variable[""SpeakContent""] == ""imgoodthankyou""",,"SetPortrait(Alpaca, pic=2);\nSetActive(My Backtrack Button, false);",,,,,你讲得很好！,,,211.5692;1218.226
Alpaca_7_37,7,37,2,4,,,"你也可以回答I'm fine, thank you",False,Block,Normal,,,"SetPortrait(Alpaca, pic=1);\nSetActive(My Backtrack Button, ftrue);",,,,,,"你也可以回答I'm fine, thank you",,361.8586;1323.377
Alpaca_7_38,7,38,2,4,,,How are you?,False,Block,Normal,,,,,,,,,,,365.5956;1471.382
Alpaca_7_39,7,39,2,4,,,好的，我很樂意再說一次,False,Block,Normal,"(Variable[""SpeakContent""] == ""$help"")",,"PlayAd();\nSetPortrait(Alpaca, pic=2);",,,,,,,,667.4063;591.2838
Alpaca_7_40,7,40,2,4,,,好的，我很樂意再說一次,False,Block,Normal,"(Variable[""SpeakContent""] == ""$help"")",," PlayAd();\nSetPortrait(Alpaca, pic=2);\nSetActive(My Backtrack Button, false);",,,,,,,,743.081;1166.894
Alpaca_7_41,7,41,2,4,,,當別人說 How are you? ,False,Block,Normal,"(Variable[""SpeakContent""] == ""$help"") ",,"PlayAd()\nSetActive(My Backtrack Button, false);",,,,,,,,731.1459;1627.626
Alpaca_7_42,7,42,2,4,,,好的，我很樂意再說一次,False,Block,Normal,"(Variable[""SpeakContent""] == ""$help"") ",,"PlayAd();\nSetPortrait(Alpaca, pic=2);\nSetActive(My Backtrack Button, false);",,,,,,,,800.2867;2303.791
Sheep_Baby_8_0,8,0,4,4,START,,,False,Block,Normal,,,None(),,,,,,,,30;20
Alpaca_9_0,9,0,2,4,START,,,False,Block,Normal,,,None(),,,,,,,,20;54
Alpaca_9_1,9,1,2,4,,,"Hi there, Sheep Baby! How are you doing today?",False,Block,Normal,,,,,おはよう、シープベイビー！今日はどうですか？,안녕하세요 스타드라이트라이트! 어떻게 생각해요?,,,,,19;108
Sheep_Baby_9_2,9,2,4,2,,,"Hi Alpaca! I'm doing pretty well, thanks for asking. How about you?",False,,Normal,,,,,,,,,,,20;162
Alpaca_9_3,9,3,2,4,,,"I'm doing great, thanks. I was just wondering, have you seen any good grazing spots around here lately?",False,,Normal,,,,,,,,,,,20;216
Sheep_Baby_9_4,9,4,4,2,,,"Actually, I have! There's a really nice patch of grass just over that hill. Want to come check it out with me?",False,,Normal,,,,,,,,,,,20;270
Alpaca_9_5,9,5,2,4,,,"Sure, that sounds great! Lead the way, Sheep Baby.",False,,Normal,,,,,,,,,,,20;324
Sheep_Baby_9_6,9,6,4,2,,,"Follow me, Alpaca! It's just a short walk over this way.",False,,Normal,,,,,,,,,,,20;378
Alpaca_9_7,9,7,2,4,,,"Wow, this is a really nice spot! Thanks for showing me, Sheep Baby.",False,,Normal,,,,,,,,,,,20;432
Sheep_Baby_9_8,9,8,4,2,,,"No problem, Alpaca. I'm always happy to help out a friend. Let's enjoy this delicious grass together!",False,,Normal,,,,,,,,,,,20;486
Alpaca_13_0,13,0,2,4,START,,,False,Block,Normal,,,None(),,,,,,,,368.4536;38.53607
Alpaca_13_1,13,1,2,4,,,"Hey , 你想學習講水果的英文嗎？",False,Block,Normal,,,,,,,,,,,367.7017;92.53607
Sheep_Baby_13_2,13,2,4,2,,,好啊！我想學習。,False,Block,Normal,,,,,,,,,,,368.4536;146.5361
Alpaca_13_3,13,3,2,4,,,那我們開始吧！第一個水果是蘋果,False,Block,Normal,,,,,,,,,,,368.4536;209.3968
Alpaca_13_5,13,5,2,4,,,香蕉是一種非常營養的水果，它含有豐富的鉀和維生素C,False,Block,Normal,,,"SetActive(My Backtrack Button, true);\nSetPortrait(Alpaca, pic=1);",,,,,,,,349.7988;778.1718
Sheep_Baby_13_6,13,6,4,2,,,真有趣，那接下來是什麼呢？,False,Block,Normal,,,,,,,,,,,364.5186;1406.024
Alpaca_13_7,13,7,2,4,,,接下來是葡萄,False,Block,Normal,,,,,,,,,,,364.5185;1483.312
Sheep_Baby_13_8,13,8,4,2,,,哇，好有趣！那還有其他的水果嗎？,False,Block,Normal,,,,,,,,,,,363.4561;2089.964
Alpaca_13_9,13,9,2,4,,,還有很多呢！比如橘子,False,Block,Normal,,,,,,,,,,,362.074;2165.406
Sheep_Baby_13_10,13,10,4,2,,,好棒啊！我學到了很多新知識。,False,Block,Normal,,,,,,,,,,,336.9712;3338.873
Alpaca_13_11,13,11,2,4,,,沒錯！學習英文也可以很有趣。下次我們再學習其他的水果吧！,False,,Normal,,,,,,,,,,,336.9712;3392.874
Sheep_Baby_13_12,13,12,4,2,,,好的！謝謝你的教學。,False,,Normal,,,,,,,,,,,336.9712;3446.874
Alpaca_13_13,13,13,2,4,,,蘋果是一種非常常見的水果，它可以生吃也可以做成很多美味的料理，比如蘋果派和蘋果汁。,False,Block,Normal,,,"SetPortrait(Alpaca, pic=1);",,,,,,,,369.7194;264.4602
Alpaca_13_14,13,14,2,4,,,他的英文是 apple,False,Block,Normal,,,,,,,,,,,369.7194;320.0846
Alpaca_13_15,13,15,2,4,,,你試試看,False,Block,Normal,,,,,,,,,,,366.0688;394.6325
Alpaca_13_42,13,42,2,4,,,,False,Block,Normal,,,"Rec(""apple"", SpeakContent , apple  [unk]);\nSetActive(My Backtrack Button, false);\nSetContinueMode(false);",,,,,,,,367.6973;485.3269
Alpaca_13_43,13,43,2,4,,,,False,Block,Normal,,,SetContinueMode(true);\nContinue(),,,,,,,,363.1398;573.062
Alpaca_13_44,13,44,2,4,,,你似乎說得不太對，讓我們再學一次,False,Block,Normal,"(Variable[""SpeakContent""] ~= ""apple"")  and (Variable[""SpeakContent""] ~= ""$help"" )",,"SetActive(My Backtrack Button, false);",,,,,你似乎说得不太对，让我们再学一次。,你似乎說得不太對，讓我們再學一次。,,503.3289;661.2275
Alpaca_13_45,13,45,2,4,,,沒錯 你說得真好,False,Block,Normal,"Variable[""SpeakContent""] == ""apple""",,"SetActive(My Backtrack Button, false);\nSetPortrait(Alpaca, pic=2);",,,,,,沒錯 你說得真好,,235.0666;650.2281
Alpaca_13_46,13,46,2,4,,,好的，我很樂意再說一次,False,Block,Normal,"(Variable[""SpeakContent""] == ""$help"") ",,"PlayAd();\nSetPortrait(Alpaca, pic=2);\nSetActive(My Backtrack Button, false);",,,,,,,,726.8015;573.1508
Alpaca_13_47,13,47,2,4,,,可以幫助我們保持健康，而且它也是很多人的早餐必備食品,False,Block,Normal,,,,,,,,,,,358.8649;835.4944
Alpaca_13_48,13,48,2,4,,,,False,Block,Normal,,,"Rec(""banana"", SpeakContent , banana [unk]);\nSetActive(My Backtrack Button, false);\nSetContinueMode(false);",,,,,,,,357.8726;1100.394
Alpaca_13_49,13,49,2,4,,,,False,Block,Normal,,,SetContinueMode(true);\nContinue(),,,,,,,,352.9273;1177.544
Alpaca_13_50,13,50,2,4,,,你似乎說得不太對，讓我們再學一次,False,Block,Normal,"(Variable[""SpeakContent""] ~= ""banana"")  and (Variable[""SpeakContent""] ~= ""$help"" )",,"SetActive(My Backtrack Button, false);",,,,,你似乎说得不太对，让我们再学一次。,你似乎說得不太對，讓我們再學一次,,509.1068;1276.683
Alpaca_13_51,13,51,2,4,,,沒錯 你說得真好,False,Block,Normal,"Variable[""SpeakContent""] == ""banana""",,"SetActive(My Backtrack Button, false);\nSetPortrait(Alpaca, pic=2);",,,,,沒錯 你說得真好,沒錯 你說得真好,,233.9568;1284.193
Alpaca_13_52,13,52,2,4,,,好的，我很樂意再說一次,False,Block,Normal,"(Variable[""SpeakContent""] == ""$help"") ",,"PlayAd();\nSetPortrait(Alpaca, pic=2);\nSetActive(My Backtrack Button, false);",,,,,,,,717.1414;1179.451
Alpaca_13_53,13,53,2,4,,,香蕉的英文是 banana,False,Block,Normal,,,,,,,,,,,357.0467;903.6762
Alpaca_13_54,13,54,2,4,,,換你說一次試試看,False,Block,Normal,,,,,,,,,,,351.5921;997.3127
Alpaca_13_55,13,55,2,4,,,下一個是香蕉,False,Block,Normal,,,,,,,,,,,352.597;720.0924
Alpaca_13_56,13,56,2,4,,,葡萄是一種非常美味的水果，它可以生吃也可以做成葡萄酒和葡萄乾,False,Block,Normal,,,"SetPortrait(Alpaca, pic=1);",,,,,,,,365.8884;1557.969
Alpaca_13_57,13,57,2,4,,,而且，葡萄還有很多種顏色，比如紅色、綠色和黑色。,False,Block,Normal,,,,,,,,,,,365.8884;1628.463
Alpaca_13_58,13,58,2,4,,,,False,Block,Normal,,,"Rec(""grape"", SpeakContent , grape shape  gap  [unk]);\nSetActive(My Backtrack Button, false);\nSetContinueMode(false);",,,,,,,,359.1231;1819.634
Alpaca_13_59,13,59,2,4,,,,False,Block,Normal,,,SetContinueMode(true);\nContinue(),,,,,,,,361.7648;1901.702
Alpaca_13_60,13,60,2,4,,,你似乎說得不太對，讓我們再學一次,False,Block,Normal,"(Variable[""SpeakContent""] ~= ""grape"")  and (Variable[""SpeakContent""] ~= ""$help"" )",,"SetActive(My Backtrack Button, false);",,,,,你似乎说得不太对，让我们再学一次。,你似乎說得不太對，讓我們再學一次,,521.0121;1999.349
Alpaca_13_61,13,61,2,4,,,沒錯 你說得真好,False,Block,Normal,"Variable[""SpeakContent""] == ""grape""",,"SetActive(My Backtrack Button, false);\nSetPortrait(Alpaca, pic=2);",,,,,沒錯 你說得真好,沒錯 你說得真好,,233.6923;1991.933
Alpaca_13_62,13,62,2,4,,,好的，我很樂意再說一次,False,Block,Normal,"(Variable[""SpeakContent""] == ""$help"") ",,"PlayAd();\nSetPortrait(Alpaca, pic=2);\nSetActive(My Backtrack Button, false);",,,,,,,,727.2947;1903.609
Alpaca_13_63,13,63,2,4,,,葡萄的英文是 grape,False,Block,Normal,,,,,,,,,,,364.249;1693.217
Alpaca_13_64,13,64,2,4,,,現在換你來試試看,False,Block,Normal,,,,,,,,,,,362.6097;1757.971
Alpaca_13_65,13,65,2,4,,,橘子是一種富含維生素C的水果，可以幫助我們增強免疫力,False,Block,Normal,,,"SetPortrait(Alpaca, pic=1);",,,,,,,,365.3437;2229.969
Alpaca_13_66,13,66,2,4,,,還有草莓,False,Block,Normal,,,,,,,,,,,350.9594;2740.846
Alpaca_13_67,13,67,2,4,,,橘子的英文是 orange,False,Block,Normal,,,,,,,,,,,367.8125;2319.346
